"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PGD38821304",13.0474594869362,-0.211947292786056,0.310679836646131,-0.682204854599132,0.495109425431084,0.581859367493795
"PGD38821306",385.315079781219,2.78900443401513,0.142757646070859,19.5366378668837,5.35985735665842e-85,2.64981712014573e-83
"PGD38821308",150.876163554197,3.19655655653405,0.160640893391331,19.8987722805241,4.17018295616736e-88,2.35241089835082e-86
"PGD38821310",118.441197307133,3.67933781062911,0.19097934708731,19.2656319478725,1.04383351125652e-82,4.99224722774856e-81
"PGD38821312",39.1074716025003,3.81375916712775,0.290672408086029,13.1204719162715,2.51364756641805e-39,3.88071904990856e-38
"PGD38821314",61.2772386182198,3.97135241090704,0.225953671401456,17.5759587630292,3.76472004223664e-69,1.31466414173343e-67
"PGD38821316",40.7005413576177,4.55580392877132,0.319061005624533,14.2787863401037,2.96724011919907e-46,5.6033718989167e-45
"PGD38821318",34.012633160325,4.3170872381743,0.342578378019104,12.601750475722,2.06509835779706e-36,2.92168256408587e-35
"PGD38821322",30.7168228339405,3.79142404438007,0.302941806839578,12.5153542983515,6.15327017067891e-36,8.59504404793245e-35
"PGD38821328",230.968960653265,-0.0765851917171232,0.130797046632096,-0.585526918910799,0.558193471804928,0.640764747180194
"PGD38821330",66.0597184647784,-0.905972720913218,0.160636779722585,-5.6398834842046,1.70165271033781e-08,6.63177318466465e-08
"PGD38821334",52.6392978168997,0.0334695319557526,0.167707410957189,0.199570977601559,0.841816127655917,0.878555730950198
"PGD38821336",136.910827981998,0.434255793629835,0.109964075618007,3.94906965014966,7.84555231484662e-05,0.000214013826319437
"PGD38821338",31.6479578278577,-0.635216231510124,0.203750883026832,-3.11761216478493,0.00182322554850074,0.00413515072855839
"PGD38821344",65.2372132443108,-0.188212942000811,0.143376362591051,-1.31271946504632,0.189277496078618,0.265956441619258
"PGD38821346",163.234217557845,-0.549108626621938,0.104422883016973,-5.25850858314922,1.45228408457281e-07,5.29415904898126e-07
"PGD38821348",124.672135424035,0.174859731888324,0.133214765607449,1.31261524269458,0.189312630716254,0.265956441619258
"PGD38821350",158.322822314364,-0.452127525767907,0.118585873592911,-3.81265923224548,0.000137479601449386,0.000364623415537853
"PGD38821354",195.027578097094,2.0814931833262,0.149330781541193,13.9388086089405,3.68032386286317e-44,6.47736999863917e-43
"PGD38821356",105.25913595382,0.352255510247717,0.151056856639292,2.33193989392263,0.0197038533899521,0.0360037188188494
"PGD38821358",313.473091146626,1.24298270482526,0.110796549281015,11.2186048472743,3.3044230442308e-29,3.58999046780631e-28
"PGD38821360",140.193127445298,-0.820457893780522,0.116908300533059,-7.01796100054092,2.25129358886092e-12,1.15048685145041e-11
"PGD38821362",61.4309676736265,-0.263794376103992,0.151279520307434,-1.74375471027342,0.0812018708603666,0.128706135369457
"PGD38821364",251.817770789725,-0.174782167158412,0.0948160042011476,-1.84338254528866,0.0652731767255072,0.105740597120304
"PGD38821366",36.4490411618035,-0.218000632828273,0.178729920269334,-1.21972097620678,0.222570667001468,0.303098401363806
"PGD38821368",65.1347749172257,0.0173789291736678,0.145993611597282,0.119038970154441,0.905244481550197,0.929973317492614
"PGD38821370",73.7277930717458,-0.0789050553272348,0.145125753379845,-0.543701262454174,0.586647063548927,0.667161302562749
"PGD38821374",9.71486802603534,0.41616921381224,0.356667257197445,1.16682763952693,0.243279982642911,0.326949274168848
"PGD38821376",7.55087563583384,-0.599756152251059,0.413009586476171,-1.45216036598139,0.146457020181474,0.214517606124662
"PGD38821378",10.7237903724944,1.35376081714284,0.42641887498304,3.17472067153848,0.00149980801798176,0.00344243885191432
"PGD38821380",51.5447584389745,0.584486428564571,0.201708762578202,2.89767495022914,0.00375939997182374,0.00798845847957961
