"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PGD38830996",357.984555879871,0.517461419697301,0.222291994642305,2.32784550127394,0.0199203089842824,0.0539500845950417
"PGD38830998",259.421466460014,0.513353417602582,0.247182966742887,2.0768155037825,0.0378185907230303,0.0917350882769754
"PGD38831000",643.838717901612,-1.63728306143649,0.159627122955214,-10.2569227028909,1.1016146830796e-24,3.1470855259037e-23
"PGD38831004",94.7337125946802,1.18984812898272,0.898147422418477,1.32478043056536,0.185243987297751,0.320395324768166
"PGD38831006",62.8002337421012,0.0694418798209801,0.997640009241117,0.0696061496910123,NA,NA
"PGD38831012",35.7404969656038,0.0588486549044277,0.188427703720145,0.312314239056006,0.754801719692046,0.843448899390767
"PGD38831018",1069.67279061879,0.0187965813216648,0.168887139873138,0.111296699889549,0.91138107225554,0.948625558917599
"PGD38831020",26.2960831906065,0.384289767261565,0.29695314683785,1.29410909213703,0.195627741432122,0.334919143028592
"PGD38831022",27.7173658086736,-0.153342331970247,0.218118545696242,-0.703022897391752,0.482041480050706,0.636729814607874
"PGD38831026",210.123444050912,0.108965219356644,0.137885604688593,0.790258124499187,0.429377037039205,0.586652904739141
"PGD38831030",214.217749414661,0.184368699987954,0.0903178326825931,2.04133219887912,0.041217818667075,0.0983209426608496
"PGD38831034",182.343248919029,0.957709480117809,0.660877382476089,1.4491485190938,NA,NA
"PGD38831038",139.584340900482,0.280811602272728,0.371595348513695,0.755691919707597,NA,NA
"PGD38831040",88.3034250766166,-0.515349828086667,0.159568021358025,-3.22965606580011,0.00123939216344883,0.00489142131922921
"PGD38831042",23.2513273760837,0.338131709789088,0.254532715829752,1.32844105594368,0.184032443950097,0.318823161220575
"PGD38831044",801.316480221401,-0.548771586071304,0.561649310345989,-0.977071592473332,NA,NA
"PGD38831046",18.6751726790267,-0.264721733257193,0.264296892692625,-1.00160743684967,0.316533227761215,0.478312892143261
"PGD38831048",10.7479958634549,-0.91078394243993,0.376777456967651,-2.41729945780203,0.0156361474242388,0.0440550544071969
"PGD38831050",155.185949470002,-3.32800637722829,0.239135681702308,-13.9168122194797,5.00744463849001e-44,2.74108820145914e-42
"PGD38831052",823.827522057098,0.0716582447024239,0.39216709251748,0.18272375747394,0.855014773817872,0.912515871254607
"PGD38831054",233.266928845989,0.590590995317068,0.182574795154682,3.23478930822135,0.00121732523450418,0.0048133450876502
"PGD38831056",8468.89123955156,-0.0764272696673709,0.219071816210601,-0.348868562781708,0.727187987405748,0.826617412868184
"PGD38831060",425.039048591027,0.116637764914723,0.0953391688715578,1.22339817197126,0.221179343477932,0.367764434002968
"PGD38831062",49.5390831183353,0.476952658174144,0.179059608191481,2.66365297562868,0.00772972573906327,0.0241518117050791
"PGD38831064",1006.36371378148,0.765402748259852,0.576431167708368,1.32783026168198,NA,NA
"PGD38831066",560.258297075166,0.711251572036058,0.107325028323035,6.62708021744264,3.42391591817442e-11,4.2446487044427e-10
"PGD38831068",396.579863151535,0.0742021826501547,0.11482437005037,0.646223294041191,0.5181347558912,0.66930370704303
"PGD38831074",9033.63967990105,-0.222926934494396,0.202521793523933,-1.10075528472965,0.271003177743272,0.428461513198759
"PGD38831076",1004.06049273907,0.45981115911108,0.0879722343312578,5.22677595500951,1.72491302513985e-07,1.37699022745539e-06
"PGD38831078",231.807015890416,0.546694842830964,0.113076410909792,4.83473819545881,1.33320979735738e-06,9.15224641019764e-06
"PGD38831080",124.088516763378,0.35986869341766,0.113275566412746,3.17693130843764,0.00148842285425024,0.00572418095863573
"PGD38831082",1513.50960969105,0.13542081269058,0.0808700253911044,1.67454890777709,0.0940227708915191,0.188358355184293
"PGD38831084",121.255911747678,0.261949273586593,0.10937843372119,2.39488960185983,0.0166253701943131,0.0464386582962423
"PGD38831086",725.806108613318,0.352269084049835,0.142206135880267,2.4771721829671,0.0132427998511983,0.038336814129671
"PGD38831088",152.646271839895,0.134625243226838,0.120183371133306,1.12016531036988,0.262643323527822,0.417751550441423
"PGD38831094",238.219600212316,0.625461606804684,0.107759602743882,5.80423081450339,6.46621513499064e-09,6.33839460325246e-08
"PGD38831100",100.83606266235,0.363591293606226,0.153440600507077,2.36958987650375,0.0178078263650732,0.0491874103071976
"PGD38831102",312.70937576161,0.448139178159305,0.181815464021098,2.46480232345529,0.0137088859155142,0.0395232244417869
"PGD38831104",832.295121753144,1.14285005305084,0.107084972152778,10.6723663467955,1.37089895623751e-26,4.44487623118548e-25
"PGD38831106",176.50295151013,1.11176145748181,0.505141341197438,2.20089184315498,NA,NA
"PGD38831108",131.119495845533,-1.39940370535693,0.524531789686795,-2.66791018746935,NA,NA
"PGD38831110",1228.00039652364,0.0772772444017806,0.0969017187070391,0.797480637422038,0.425171943704776,0.582986253323237
"PGD38831112",1140.34929802642,-0.0769902103661655,0.158331647330055,-0.486259138109472,0.62678344668266,0.755816943864292
"PGD38831114",487.006505320006,0.225865875475597,0.787860022207905,0.286682747073051,NA,NA
